SE,Name,Lines,Stars
S04E07,ross,Yeah.,8.7
S04E07,monica,"He used to lock himself in the basement for hours. No one was every allowed to hear, \The Sound.\""",8.7
S04E07,phoebe,"I wanna hear \The Sound.\""",8.7
S04E07,ross,"Really? No. I mean, nah, I haven’t played in so long, and-and, well it’s-it’s really personal stuff, y’know?",8.7
S04E07,phoebe,"Come on, play that funky music white boy.",8.7
S04E07,monica,Yeah!,8.7
S04E07,ross,"No, you guys, I mean my keyboards are all the way up in—No, yeah, okay.",8.7
S04E07,ross,"Okay, guys.",8.7
S04E07,chandler,"All right! Bring it on, you…",8.7
S04E07,ross,"Here we go.  Y’know, umm, you should-you should think of umm, my work as wordless sound poems. That’s what I’m…",8.7
S04E07,chandler,Oh my God! Play!,8.7
S04E07,monica,"Boy, that was-that was, umm… terrific.",8.7
S04E07,chandler,"Really, bitchin’!",8.7
S04E07,phoebe,"Wow, it was so—wow!",8.7
S04E07,ross,"Really?! I mean, really?!!",8.7
S04E07,rachel,"Yeah, I mean, you should play in public!",8.7
S04E07,ross,"Wow! Thanks, you guys. That’s uh—ohhh, I wanna, I wanna play you another piece! Umm! Uh-oh! I left my uh, helicopter sounds on another disk. I’ll be right back! Okay?",8.7
S04E07,monica,Oh God bless my dad sound proofing the basement!,8.7
S04E07,rachel,"Oh, I can’t believe I ever let him touch me with those fingers.",8.7
S04E07,phoebe,"What are you guys talking about, I loved it! It was soo moving. Oh, plus it’s just, it’s so different from the stuff you usually hear.",8.7
S04E07,chandler,"You mean like, music?",8.7
S04E07,chandler,"Yeah, I know what you’re thinkin’! Yes, yes, your breasts are just as firm and juicy.",8.7
S04E07,chandler,Come in!,8.7
S04E07,chandler,"Uh yes, but uh, I just watch it for the articles.",8.7
S04E07,chandler,"No-no, he’s not back yet, but he’ll be here any minute. So uh, come on in. Have a seat. Bow or stern?",8.7
S04E07,chandler,I like it in the stern.  Hello.,8.7
S04E07,joey,"Hey, it’s me. Listen Casey and I were on our way back and had a little car trouble.",8.7
S04E07,chandler,What happened?,8.7
S04E07,joey,"We broke down on the Parkway, so I have to walk back and get some transmission fluid. And hey, listen could you please tell Kathy that I’ll be there as soon as I can.",8.7
S04E07,chandler,Why can’t you tell her?,8.7
S04E07,joey,"‘Cause I only have one quarter, and I think my time is about to—",8.7
S04E07,chandler,Joey! Joey!!,8.7
S04E07,joey,Yeah?,8.7
S04E07,chandler,I thought your time ran out.,8.7
S04E07,joey,"Me too, but I guess I do have a couple of more—",8.7
S04E07,chandler,"Uhh, that was Joey. He’s running a little late, he says he’s sorry.",8.7
S04E07,chandler,"So I guess it’s just uh, you and me then.",8.7
S04E07,chandler,"Yeah, I think it is!",8.7
S04E07,chandler,"Oh, I had an appointment to get my haircut…",8.7
S04E07,chandler,…and then it got canceled.,8.7
S04E07,chandler,Really?! You do that?,8.7
S04E07,chandler,"Dog grooming huh? Okay, just don’t make my tail too poofy.",8.7
S04E07,chandler,"Well, thanks. I grow it myself.  Y’know who also has great hair is Joey!",8.7
S04E07,chandler,What-what ‘cha doin’?,8.7
S04E07,chandler,‘Kay.,8.7
S04E07,chandler,Hello!,8.7
S04E07,joey,"Hey dude, it’s me.",8.7
S04E07,chandler,Hey it’s Joey!,8.7
S04E07,joey,"Listen uh, I’m really sorry, it looks like I’m gonna be stuck here for a while. I got the transmission fluid, but when I went to put it in the car, the transmission wasn’t there!",8.7
S04E07,chandler,What?,8.7
S04E07,joey,"Yeah, it must’ve fallen out a few blocks back. I just figured we hit a dog.",8.7
S04E07,chandler,Okay.,8.7
S04E07,joey,"Listen uh, could you put Kathy on, I wanna apologize.",8.7
S04E07,chandler,Oh yeah man.,8.7
S04E07,chandler,Yeah. Yes! Yeah.,8.7
S04E07,chandler,Oh.,8.7
S04E07,chandler,"No-no-no-no, this is bad! It’s bad! This is bad!",8.7
S04E07,chandler,"Wait the uh, the kiss or the situation?",8.7
S04E07,chandler,Okay!,8.7
S04E07,chandler,"Ooh! Yes! Okay! Here’s what we do, we-we forget it happened.",8.7
S04E07,chandler,"Okay, we-we swallow our feelings. Even if it means we’re unhappy forever. Sound good?",8.7
S04E07,chandler,"I have to; he’s my best friend, and you’re seeing him.",8.7
S04E07,chandler,"Oh-no-no-no! Don’t! Don’t! See-see, you’re getting me confused, I’m starting to urn.",8.7
S04E07,chandler,I-I think we have too.,8.7
S04E07,chandler,Bye.  Are you still out there?,8.7
S04E07,ross,Emphatic time-time-time…,8.7
S04E07,monica,"Y'know, there’s a Starbucks about three blocks down.",8.7
S04E07,phoebe,It’s so inspired! Look at him! Look at him go!,8.7
S04E07,ross,Thank you guys-guys-guys…,8.7
S04E07,monica,"Hey, aren’t you up next?",8.7
S04E07,phoebe,"Oh no, I’m not playing tonight.",8.7
S04E07,rachel,Why not?,8.7
S04E07,phoebe,I can’t follow Ross! It’d be like those bicycle ridding chimps that followed The Beetles. No.,8.7
S04E07,monica,"Phoebe, Ross sucks!",8.7
S04E07,rachel,"Phoebe, the place has emptied because of him.",8.7
S04E07,phoebe,"Oh my God, he’s not even appreciated in his own time. I would give anything to not be appreciated in my own time!",8.7
S04E07,monica,"Okay. Umm, Phoebe, you suck too.",8.7
S04E07,rachel,"Yeah, Phoebe you’re… awful!",8.7
S04E07,phoebe,You guys. You suck too.,8.7
S04E07,joey,Aww man! I can’t believe I locked myself out again!,8.7
S04E07,chandler,Hang on buddy!,8.7
S04E07,joey,Oh my God! What happened here? Did you do all this?,8.7
S04E07,chandler,I sure did.,8.7
S04E07,joey,Why?,8.7
S04E07,chandler,"Well, I just thought it’d make me feel good to do something nice for my friend.",8.7
S04E07,joey,"Well, you’re amazing.",8.7
S04E07,chandler,Oh no-no-no. This is amazing.,8.7
S04E07,joey,"A TV as if it appears from nowhere! That’s the dream! Man, how did you afford this stuff?",8.7
S04E07,chandler,"Well, y’know I’m 29. I mean who needs a savings account.",8.7
S04E07,joey,"Oh, you are the best friends anyone has ever had.",8.7
S04E07,chandler,"Oh, I don’t know.",8.7
S04E07,joey,"Oh-no-no-no, you are! You do this, you give me the great advice, and hey listen, I was thinking about what you said yesterday about focusing on one woman, I’m gonna do that.",8.7
S04E07,chandler,You mean with Casey.,8.7
S04E07,joey,"No-no-no, I think I’m gonna see how things go with Kathy. She’s pretty cool.",8.7
S04E07,chandler,Or Casey.,8.7
S04E07,joey,"No-no, Kathy.",8.7
S04E07,chandler,Could be Casey.,8.7
S04E07,joey,"No. No, Kathy.",8.7
S04E07,chandler,Consider Casey.,8.7
S04E07,joey,Y’know what I think? I think somebody’s got a little crush on Casey. How ‘bout I fix you two up? What do you think?,8.7
S04E07,chandler,That all the pieces of my life are falling right into place!,8.7
S04E07,ross,Hey!,8.7
S04E07,phoebe,"Hey! You were really great! You were really, really great!",8.7
S04E07,ross,"Oh, thanks, thanks. So Monica tells me that uh, you don’t want to play anymore because me and y'know my talent. Is that true?",8.7
S04E07,phoebe,"Well, kinda. Yeah. Yeah.",8.7
S04E07,ross,Pheebs…,8.7
S04E07,phoebe,"Yeah, I-I can’t—I mean y’know I was trying to be really y'know okay and upbeat about it, I just—I feel so dwarfed by your musical gift. I…",8.7
S04E07,ross,"See but, Pheebs that-that is the exact opposite intent of my music. Y’know my music is-is meant to inspire, and if it bothers you this much, then I… I won’t play anymore.",8.7
S04E07,phoebe,"Oh no. No-no-no, don’t do that! How could I live with myself if I knew I was depriving the world of your music.",8.7
S04E07,ross,"Yeah, okay.",8.7
S04E07,ross,Hey Chandler! Saw the new furniture. Very nice.,8.7
S04E07,monica,Yeah! Joey has the best boyfriend ever!,8.7
S04E07,chandler,I kissed Kathy.,8.7
S04E07,ross,What?,8.7
S04E07,monica,Are you serious?,8.7
S04E07,phoebe,Does Joey know?,8.7
S04E07,chandler,"No. Is there anyway, anyway you think he’ll understand this?",8.7
S04E07,monica,You obviously haven’t screwed over a lot of your friends.  Which we all appreciate.,8.7
S04E07,ross,"No the-the sad thing is, if you had told him how you felt before you kissed her, knowing Joey, he probably just would’ve just stepped aside.",8.7
S04E07,chandler,"Oh, don’t say that! Don’t say that. That’s not true. Is it?",8.7
S04E07,phoebe,"I think maybe, yeah.",8.7
S04E07,monica,He loves you.,8.7
S04E07,chandler,Then why didn’t you tell me to do that?!!,8.7
S04E07,ross,"Well, I said-I said something to Phoebe.",8.7
S04E07,phoebe,"Yeah! No, that’s right. And I thought it was a really good idea.",8.7
S04E07,rachel,"I know, I remember that!",8.7
S04E07,monica,I remember you did.,8.7
S04E07,chandler,God!!  What am I gonna do?!,8.7
S04E07,rachel,"Well, Chandler, you’re gonna have to tell him.",8.7
S04E07,chandler,Why?! Why do I have to tell him?!,8.7
S04E07,rachel,Because you do.,8.7
S04E07,chandler,"Yeah, I know.",8.7
S04E07,ross,"Hey, would it be okay if I wrote a song about this.",8.7
S04E07,chandler,Hey!,8.7
S04E07,joey,Hey! Samboucha Margarita?,8.7
S04E07,chandler,Is that a real thing?,8.7
S04E07,joey,"Well, we only had samboucha, so it is now.",8.7
S04E07,chandler,"Listen ah, Joe, I-I need to, I need to talk to you about something.",8.7
S04E07,joey,What’s up?,8.7
S04E07,chandler,"It’s-it’s about Kathy. Umm, uh, I like her. I like her a lot actually.",8.7
S04E07,joey,You do?,8.7
S04E07,chandler,Yeah.,8.7
S04E07,joey,"Well, you’re timing couldn’t be better. She’s not my girlfriend anymore.",8.7
S04E07,chandler,What?,8.7
S04E07,joey,"Yeah, she broke up with me.",8.7
S04E07,chandler,"Oh uh, when?",8.7
S04E07,joey,"Just now, after acting class. At first I thought she was doing some kind of scene, that’s why I let people watch.",8.7
S04E07,chandler,"Oh man, I am so sorry. Are, are you okay?",8.7
S04E07,joey,"Well, I’ve been better. But, I’m all right. So you like her huh?",8.7
S04E07,chandler,"Yes, but I-I uh, don’t have too.",8.7
S04E07,joey,"No-no-no, no it’s uh, it’s okay.",8.7
S04E07,chandler,Yeah?,8.7
S04E07,joey,Yeah. You know why? ‘Cause you came to me first.,8.7
S04E07,chandler,"Well, I thought that would be the best thing to do.",8.7
S04E07,joey,"But hey, listen just so you know, you might have you’re work cut out for you. ‘Cause when I talked to her, I kinda got the feeling that she’s into some other guy. So…",8.7
S04E07,chandler,"See uh, that’s-that’s actually what I wanted to talk to you about. I-I think I know who the other guy is.",8.7
S04E07,joey,Who?,8.7
S04E07,chandler,It’s me. I’m the other guy.,8.7
S04E07,joey,What?,8.7
S04E07,chandler,"Yeah, I mean when you were late last night, Kathy and I got to talking, and one thing to another and…",8.7
S04E07,joey,And what?! Did you sleep with her?!,8.7
S04E07,chandler,No! No! No! I just kissed her.,8.7
S04E07,joey,What?!! That’s even worse!!,8.7
S04E07,chandler,How is that worse?!,8.7
S04E07,joey,I don’t know! But it’s the same!,8.7
S04E07,chandler,"Look, I’m sorry! But there’s nothing I can do, I think I’m in love with her!",8.7
S04E07,joey,Who cares?! You went behind my back! I would never do that to you!,8.7
S04E07,chandler,"You’re right, I have no excuses! I was totally over the line.",8.7
S04E07,joey,"Over the line?! You-you’re-you’re so far past the line, that you-you can’t even see the line! The line is a dot to you!",8.7
S04E07,chandler,Yes. Yes! Right! And I feel horrible. You have to believe me!,8.7
S04E07,joey,"Is that why you bought all this stuff?!  Well, y’know what I will not watch your TV, I will not listen to your stereo, and there’s a cinnamon raisin loaf in the new bread maker that I’m not gonna eat! You know why?!",8.7
S04E07,chandler,Probably because…,8.7
S04E07,joey,Because it’s all tainted with your betrayal. From now on this apartment is empty for me! And I’m not happy about you either.,8.7
S04E07,phoebe,"Oh my God, he’s lost it. He’s totally lost it.",8.7
S04E07,monica,What?,8.7
S04E07,rachel,"Phoebe, his music could not get any worse. There are rats in the basement that are hanging themselves.",8.7
S04E07,ross,"Thank you, thanks.  would you, can you finish my set?",8.7
S04E07,phoebe,"After that? Yeah! No, I mean if I can help.",8.7
S04E07,ross,"Yeah, like I could lose it.",8.7
S04E07,rachel,What?,8.7
S04E07,ross,I played bad on purpose guys.,8.7
S04E07,monica,"Okay, so you were trying to play bad this whole time.",8.7
S04E07,ross,"Yeah—no, just that last song.",8.7
S04E08,joey,Hello.,9.1
S04E08,chandler,NA,9.1
S04E08,joey,Hello.,9.1
S04E08,chandler,"Look I never should have kissed your girlfriend, but I’m…",9.1
S04E08,joey,Stop callin’!!,9.1
S04E08,joey,All right!,9.1
S04E08,chandler,"Aww, turkey! Aww, giving thanks! Aww!",9.1
S04E08,phoebe,"Look everyone, it’s the spirit of Thanksgiving!",9.1
S04E08,rachel,So are things with you and Joey any better?,9.1
S04E08,chandler,"They couldn’t be worse. I spent eight hours calling him last night, just trying to get him to talk to me.",9.1
S04E08,rachel,"Oh wow, eight hours? So you could probably really use one of those plug-in telephone headsets huh?",9.1
S04E08,ross,Should we all expect Christmas gifts that can be stolen from your office?,9.1
S04E08,rachel,You shouldn’t.,9.1
S04E08,phoebe,"Speaking of Christmas, umm since Monica and I are starting a new business and have like no money, umm, this year maybe we could do secret Santa, and then we each only buy one gift. And-and there’s the added mystery of who gets who.",9.1
S04E08,ross,Who gets whom.  I don’t know why I do that.,9.1
S04E08,rachel,"Well, I’m gonna take a nap, turkey makes me sleepy.",9.1
S04E08,monica,We haven’t eaten yet!,9.1
S04E08,rachel,"I know, but all that work you’re doing to get it ready, I just…",9.1
S04E08,chandler,"Hey, by any chance did either of pick uh Rachel for your secret Santa, ‘cause I wanna trade for her.",9.1
S04E08,phoebe,I picked her! Oh thank God you want her! Ooh!,9.1
S04E08,chandler,Wow! Why do you want to get rid of her so badly?,9.1
S04E08,phoebe,"Because she exchanges every gift she ever gets, it’s like impossible to get her something she likes. Come on, let’s trade!",9.1
S04E08,chandler,Oh that’s not true! That’s not true! I got her that backpack and she loved it! I remember how much she was crying the day when that big dog ran off with it…  Her initials…,9.1
S04E08,phoebe,Ohh.,9.1
S04E08,monica,"Well, maybe you could give to somebody else. Ooh, like Ross Geller.",9.1
S04E08,chandler,"Op, y'know what though, it’s kind’ve a girlie briefcase.",9.1
S04E08,monica,Who cares? He works in a museum!,9.1
S04E08,chandler,"Hey, what time is it? The big game is about to start!",9.1
S04E08,phoebe,"You don’t have to do that, Ross and Joey aren’t here, you can watch the parade if you want.",9.1
S04E08,chandler,Thanks.,9.1
S04E08,monica,What is wrong with this freezer?!  Ow! Ow!!,9.1
S04E08,phoebe,"God, what happened?!",9.1
S04E08,monica,"Oh my God, ice just got in my eye!",9.1
S04E08,rachel,People are trying to sleep in here!,9.1
S04E08,chandler,"Monica got ice in her eye, and it hurts.",9.1
S04E08,phoebe,"Open it up, let me see.",9.1
S04E08,monica,"Oh, y’know what, I can’t, it really kills.",9.1
S04E08,chandler,Well maybe you should put some ice on it.,9.1
S04E08,phoebe,"Ooh, God it looks bad.",9.1
S04E08,rachel,"Honey, maybe we should take you to a doctor.",9.1
S04E08,monica,"No, my eye doctor is Richard! I can’t go to him when I don’t have a boyfriend!",9.1
S04E08,chandler,He’s really picky about his patients.,9.1
